status,severity,fileName,dbId,dbPath,diskPath,dbSize,diskSize,dbModifiedAt,diskModifiedAt,supplierOffers,rawProducts,note
disk-new-unknown-to-db,low,JJL-601 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-601 副本.jpg,,51933,,2020-10-19T08:23:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-602-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-602-2 副本.jpg,,73542,,2020-10-19T08:23:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-60B2.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-60B2.jpg,,31376,,2020-10-19T06:47:14.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-60C02.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-60C02.jpg,,29750,,2020-10-19T06:47:00.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-611-611A 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-611-611A 副本.jpg,,55357,,2020-10-19T08:23:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-6111-2-6111A-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-6111-2-6111A-2 副本.jpg,,74131,,2020-10-19T08:23:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-616-2-616A-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-616-2-616A-2 副本.jpg,,67284,,2020-10-19T08:23:58.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-670-2-670A-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-670-2-670A-2 副本.jpg,,72627,,2020-10-19T08:24:00.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-670-670A 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-670-670A 副本.jpg,,53891,,2020-10-19T08:24:00.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-701 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-701 副本.jpg,,49945,,2020-10-19T08:24:00.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-702 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-702 副本.jpg,,54212,,2020-10-19T08:24:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-703 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-703 副本.jpg,,48065,,2020-10-19T08:24:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-704 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-704 副本.jpg,,49756,,2020-10-19T08:24:02.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-705 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-705 副本.jpg,,45444,,2020-10-19T08:24:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-706 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-706 副本.jpg,,57565,,2020-10-19T08:24:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-707 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-707 副本.jpg,,53569,,2020-10-19T08:24:06.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-741 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-741 副本.jpg,,49227,,2020-10-19T08:24:06.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-743 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-743 副本.jpg,,55625,,2020-10-19T08:24:06.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-751 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-751 副本.jpg,,43428,,2020-10-19T08:24:08.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-752 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-752 副本.jpg,,47659,,2020-10-19T08:24:08.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-753 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-753 副本.jpg,,45690,,2020-10-19T08:24:08.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-754 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-754 副本.jpg,,47998,,2020-10-19T08:24:10.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-756 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-756 副本.jpg,,50572,,2020-10-19T08:24:10.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-761 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-761 副本.jpg,,174187,,2020-10-19T08:24:10.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-764 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-764 副本.jpg,,163494,,2020-10-19T08:24:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-768 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-768 副本.jpg,,192731,,2020-10-19T08:24:12.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-768-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-768-2 副本.jpg,,152763,,2020-10-19T08:24:14.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-79B1.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-79B1.jpg,,33659,,2020-10-19T06:47:52.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-79C01.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-79C01.jpg,,30953,,2020-10-19T06:47:26.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-79C02.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-79C02.jpg,,29643,,2020-10-19T06:47:40.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-79C2.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-79C2.jpg,,27889,,2020-10-19T06:48:04.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-80D02.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-80D02.jpg,,26993,,2020-10-19T06:49:10.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-8315 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-8315 副本.jpg,,75197,,2020-10-19T08:24:14.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-8355 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-8355 副本.jpg,,70095,,2020-10-19T08:24:16.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-8365 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-8365 副本.jpg,,68013,,2020-10-19T08:24:16.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-846-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-846-1 副本.jpg,,114406,,2020-10-19T08:24:18.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-847-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-847-1 副本.jpg,,121341,,2020-10-19T08:24:18.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-848-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-848-1 副本.jpg,,126568,,2020-10-19T08:24:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-849-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-849-1 副本.jpg,,131944,,2020-10-19T08:24:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-84B1.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-84B1.jpg,,27679,,2020-10-19T06:52:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-84B2-.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-84B2-.jpg,,31399,,2020-10-19T06:52:52.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-84B2.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-84B2.jpg,,29010,,2020-10-19T06:48:56.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-84D1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-84D1 副本.jpg,,69967,,2020-10-19T08:24:22.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-850-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-850-1 副本.jpg,,140770,,2020-10-19T08:24:22.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-851-1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-851-1 副本.jpg,,139370,,2020-10-19T08:24:24.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-852-7 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-852-7 副本.jpg,,146864,,2020-10-19T08:24:24.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-853 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-853 副本.jpg,,49478,,2020-10-19T08:24:26.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-854 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-854 副本.jpg,,52619,,2020-10-19T08:24:26.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-85B2.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-85B2.jpg,,29412,,2020-10-19T06:48:20.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-85C2.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-85C2.jpg,,29409,,2020-10-19T06:48:44.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-85C5.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-85C5.jpg,,31498,,2020-10-19T06:48:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-8801 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-8801 副本.jpg,,87439,,2020-10-19T08:24:26.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-90E7.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-90E7.jpg,,26834,,2020-10-19T06:51:46.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91A1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91A1 副本.jpg,,96754,,2020-10-19T08:24:28.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91A2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91A2 副本.jpg,,88260,,2020-10-19T08:24:28.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91A3 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91A3 副本.jpg,,79023,,2020-10-19T08:24:28.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91D1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91D1 副本.jpg,,98245,,2020-10-19T08:24:30.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91D2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91D2 副本.jpg,,88206,,2020-10-19T08:24:30.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-91D3 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-91D3 副本.jpg,,74125,,2020-10-19T08:24:30.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A1 副本.jpg,,79101,,2020-10-19T08:24:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A1-B.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A1-B.jpg,,30205,,2020-10-19T06:51:14.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A50 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A50 副本.jpg,,93365,,2020-10-19T08:24:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A51 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A51 副本.jpg,,77026,,2020-10-19T08:24:32.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A52 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A52 副本.jpg,,98234,,2020-10-19T08:24:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92A53 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92A53 副本.jpg,,80874,,2020-10-19T08:24:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92D1 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92D1 副本.jpg,,63187,,2020-10-19T08:24:34.000Z,,,File exists on hard drive but has no DB path/name/size match.
disk-new-unknown-to-db,low,JJL-92D1-2 副本.jpg,,,/Volumes/My Passport/AI 报价/各家工厂最新报价汇总/室内照明/筒灯/美莱德/美莱德筒灯图片/JJL-92D1-2 副本.jpg,,63350,,2020-10-19T08:24:36.000Z,,,File exists on hard drive but has no DB path/name/size match.
